 tDate, Area, Confirmeds,Deaths 
2020-08-26,강원,18,0
2020-08-26,경기,98,1
2020-08-26,경남,5,0
2020-08-26,경북,0,0
2020-08-26,광주,7,0
2020-08-26,대구,3,0
2020-08-26,대전,7,0
2020-08-26,부산,4,0
2020-08-26,서울,112,1
2020-08-26,세종,0,0
2020-08-26,울산,2,0
2020-08-26,인천,27,0
2020-08-26,전남,13,0
2020-08-26,전북,7,0
2020-08-26,제주,2,0
2020-08-26,충남,12,0
2020-08-26,충북,0,0
2020-08-26,강원,18,0
2020-08-26,경기,98,1
2020-08-26,대전,7,0
2020-08-26,부산,4,0
2020-08-26,경남,5,0
2020-08-26,경북,0,0
2020-08-26,광주,7,0
2020-08-26,대구,3,0
2020-08-26,서울,112,1
2020-08-26,세종,0,0
2020-08-26,울산,2,0
2020-08-26,인천,27,0
2020-08-26,전남,13,0
2020-08-26,전북,7,0
2020-08-26,제주,2,0
2020-08-26,충남,12,0
2020-08-26,충북,0,0
