 tDate, Area, Confirmeds,Deaths 
2021-03-03,강원,6,0
2021-03-03,경기,227,1
2021-03-03,강원,6,0
2021-03-03,경기,227,1
2021-03-03,경남,5,0
2021-03-03,경북,6,0
2021-03-03,광주,3,0
2021-03-03,대구,6,1
2021-03-03,대전,2,0
2021-03-03,부산,8,0
2021-03-03,서울,119,4
2021-03-03,세종,4,0
2021-03-03,울산,1,0
2021-03-03,인천,20,0
2021-03-03,전남,3,0
2021-03-03,전북,5,0
2021-03-03,제주,4,0
2021-03-03,충남,4,0
2021-03-03,충북,19,0
2021-03-03,대전,2,0
2021-03-03,부산,8,0
2021-03-03,경남,5,0
2021-03-03,경북,6,0
2021-03-03,광주,3,0
2021-03-03,대구,6,1
2021-03-03,서울,119,4
2021-03-03,세종,4,0
2021-03-03,울산,1,0
2021-03-03,인천,20,0
2021-03-03,전남,3,0
2021-03-03,전북,5,0
2021-03-03,제주,4,0
2021-03-03,충남,4,0
2021-03-03,충북,19,0
