 tDate, Area, Confirmeds,Deaths 
2020-06-25,강원,0,0
2020-06-25,경기,9,0
2020-06-25,대전,4,0
2020-06-25,부산,0,0
2020-06-25,강원,0,0
2020-06-25,경기,9,0
2020-06-25,경남,0,0
2020-06-25,경북,0,0
2020-06-25,광주,0,0
2020-06-25,대구,0,0
2020-06-25,대전,4,0
2020-06-25,부산,0,0
2020-06-25,서울,9,1
2020-06-25,세종,0,0
2020-06-25,울산,0,0
2020-06-25,인천,1,0
2020-06-25,전남,0,0
2020-06-25,전북,0,0
2020-06-25,제주,0,0
2020-06-25,충남,1,0
2020-06-25,충북,0,0
2020-06-25,경남,0,0
2020-06-25,경북,0,0
2020-06-25,광주,0,0
2020-06-25,대구,0,0
2020-06-25,서울,9,1
2020-06-25,세종,0,0
2020-06-25,울산,0,0
2020-06-25,인천,1,0
2020-06-25,전남,0,0
2020-06-25,전북,0,0
2020-06-25,제주,0,0
2020-06-25,충남,1,0
2020-06-25,충북,0,0
