 tDate, Area, Confirmeds,Deaths 
2020-09-03,강원,4,0
2020-09-03,경기,64,1
2020-09-03,경남,0,0
2020-09-03,경북,0,0
2020-09-03,광주,6,0
2020-09-03,대구,3,0
2020-09-03,대전,4,1
2020-09-03,부산,4,1
2020-09-03,서울,69,0
2020-09-03,세종,0,0
2020-09-03,울산,8,0
2020-09-03,인천,16,0
2020-09-03,전남,6,0
2020-09-03,전북,0,0
2020-09-03,제주,0,0
2020-09-03,충남,7,0
2020-09-03,충북,1,0
2020-09-03,강원,4,0
2020-09-03,경기,64,1
2020-09-03,대전,4,1
2020-09-03,부산,4,1
2020-09-03,경남,0,0
2020-09-03,경북,0,0
2020-09-03,광주,6,0
2020-09-03,대구,3,0
2020-09-03,서울,69,0
2020-09-03,세종,0,0
2020-09-03,울산,8,0
2020-09-03,인천,16,0
2020-09-03,전남,6,0
2020-09-03,전북,0,0
2020-09-03,제주,0,0
2020-09-03,충남,7,0
2020-09-03,충북,1,0
