 tDate, Area, Confirmeds,Deaths 
2021-03-13,강원,18,0
2021-03-13,경기,164,1
2021-03-13,강원,18,0
2021-03-13,경기,164,1
2021-03-13,경남,62,0
2021-03-13,경북,14,0
2021-03-13,광주,3,0
2021-03-13,대구,9,1
2021-03-13,대전,1,0
2021-03-13,부산,17,0
2021-03-13,서울,140,3
2021-03-13,세종,0,0
2021-03-13,울산,1,0
2021-03-13,인천,26,0
2021-03-13,전남,1,0
2021-03-13,전북,2,0
2021-03-13,제주,1,0
2021-03-13,충남,9,0
2021-03-13,충북,16,0
2021-03-13,대전,1,0
2021-03-13,부산,17,0
2021-03-13,경남,62,0
2021-03-13,경북,14,0
2021-03-13,광주,3,0
2021-03-13,대구,9,1
2021-03-13,서울,140,3
2021-03-13,세종,0,0
2021-03-13,울산,1,0
2021-03-13,인천,26,0
2021-03-13,전남,1,0
2021-03-13,전북,2,0
2021-03-13,제주,1,0
2021-03-13,충남,9,0
2021-03-13,충북,16,0
