 tDate, Area, Confirmeds,Deaths 
2020-11-19,강원,20,0
2020-11-19,경기,64,1
2020-11-19,대전,1,0
2020-11-19,강원,20,0
2020-11-19,경기,64,1
2020-11-19,경남,28,0
2020-11-19,경북,8,0
2020-11-19,광주,8,0
2020-11-19,대구,2,0
2020-11-19,대전,1,0
2020-11-19,부산,5,0
2020-11-19,서울,109,1
2020-11-19,세종,0,0
2020-11-19,울산,0,0
2020-11-19,인천,12,0
2020-11-19,전남,28,0
2020-11-19,전북,2,0
2020-11-19,제주,0,0
2020-11-19,충남,13,0
2020-11-19,충북,4,0
2020-11-19,부산,5,0
2020-11-19,경남,28,0
2020-11-19,경북,8,0
2020-11-19,광주,8,0
2020-11-19,대구,2,0
2020-11-19,서울,109,1
2020-11-19,세종,0,0
2020-11-19,울산,0,0
2020-11-19,인천,12,0
2020-11-19,전남,28,0
2020-11-19,전북,2,0
2020-11-19,제주,0,0
2020-11-19,충남,13,0
2020-11-19,충북,4,0
