 tDate, Area, Confirmeds,Deaths 
2020-06-30,강원,1,0
2020-06-30,경기,7,0
2020-06-30,대전,5,0
2020-06-30,부산,1,0
2020-06-30,강원,1,0
2020-06-30,경기,7,0
2020-06-30,경남,0,0
2020-06-30,경북,1,0
2020-06-30,광주,3,0
2020-06-30,대구,0,0
2020-06-30,대전,5,0
2020-06-30,부산,1,0
2020-06-30,서울,7,0
2020-06-30,세종,1,0
2020-06-30,울산,0,0
2020-06-30,인천,3,0
2020-06-30,전남,0,0
2020-06-30,전북,0,0
2020-06-30,제주,0,0
2020-06-30,충남,0,0
2020-06-30,충북,1,0
2020-06-30,경남,0,0
2020-06-30,경북,1,0
2020-06-30,광주,3,0
2020-06-30,대구,0,0
2020-06-30,서울,7,0
2020-06-30,세종,1,0
2020-06-30,울산,0,0
2020-06-30,인천,3,0
2020-06-30,전남,0,0
2020-06-30,전북,0,0
2020-06-30,제주,0,0
2020-06-30,충남,0,0
2020-06-30,충북,1,0
