 tDate, Area, Confirmeds,Deaths 
2020-11-07,강원,4,0
2020-11-07,강원,4,0
2020-11-07,경기,21,1
2020-11-07,경남,5,0
2020-11-07,경북,0,0
2020-11-07,광주,0,0
2020-11-07,대구,1,0
2020-11-07,대전,1,0
2020-11-07,부산,2,0
2020-11-07,서울,37,0
2020-11-07,세종,0,0
2020-11-07,울산,0,0
2020-11-07,인천,1,0
2020-11-07,전남,0,0
2020-11-07,전북,0,0
2020-11-07,제주,0,0
2020-11-07,충남,9,0
2020-11-07,충북,0,0
2020-11-07,경기,21,1
2020-11-07,대전,1,0
2020-11-07,부산,2,0
2020-11-07,경남,5,0
2020-11-07,경북,0,0
2020-11-07,광주,0,0
2020-11-07,대구,1,0
2020-11-07,서울,37,0
2020-11-07,세종,0,0
2020-11-07,울산,0,0
2020-11-07,인천,1,0
2020-11-07,전남,0,0
2020-11-07,전북,0,0
2020-11-07,제주,0,0
2020-11-07,충남,9,0
2020-11-07,충북,0,0
