 tDate, Area, Confirmeds,Deaths 
2021-07-28,강원,74,0
2021-07-28,강원,74,0
2021-07-28,경기,557,1
2021-07-28,경남,98,0
2021-07-28,경북,33,0
2021-07-28,광주,28,0
2021-07-28,대구,55,0
2021-07-28,대전,75,1
2021-07-28,부산,102,0
2021-07-28,서울,573,2
2021-07-28,세종,11,0
2021-07-28,울산,18,0
2021-07-28,인천,102,0
2021-07-28,전남,20,0
2021-07-28,전북,23,0
2021-07-28,제주,23,0
2021-07-28,충남,31,0
2021-07-28,충북,40,0
2021-07-28,경기,557,1
2021-07-28,대구,55,0
2021-07-28,대전,75,1
2021-07-28,경남,98,0
2021-07-28,경북,33,0
2021-07-28,광주,28,0
2021-07-28,부산,102,0
2021-07-28,서울,573,2
2021-07-28,세종,11,0
2021-07-28,울산,18,0
2021-07-28,인천,102,0
2021-07-28,전남,20,0
2021-07-28,전북,23,0
2021-07-28,제주,23,0
2021-07-28,충남,31,0
2021-07-28,충북,40,0
