 tDate, Area, Confirmeds,Deaths 
2021-07-04,강원,19,0
2021-07-04,강원,19,0
2021-07-04,경기,231,1
2021-07-04,경남,15,0
2021-07-04,경북,9,0
2021-07-04,광주,3,0
2021-07-04,대구,3,0
2021-07-04,대전,32,0
2021-07-04,부산,28,0
2021-07-04,서울,289,0
2021-07-04,세종,4,0
2021-07-04,울산,13,0
2021-07-04,인천,33,0
2021-07-04,전남,0,0
2021-07-04,전북,3,0
2021-07-04,제주,2,0
2021-07-04,충남,7,0
2021-07-04,충북,2,0
2021-07-04,경기,231,1
2021-07-04,대전,32,0
2021-07-04,경남,15,0
2021-07-04,경북,9,0
2021-07-04,광주,3,0
2021-07-04,대구,3,0
2021-07-04,부산,28,0
2021-07-04,서울,289,0
2021-07-04,세종,4,0
2021-07-04,울산,13,0
2021-07-04,인천,33,0
2021-07-04,전남,0,0
2021-07-04,전북,3,0
2021-07-04,제주,2,0
2021-07-04,충남,7,0
2021-07-04,충북,2,0
