 tDate, Area, Confirmeds,Deaths 
2020-11-13,강원,23,0
2020-11-13,경기,47,1
2020-11-13,대전,0,0
2020-11-13,강원,23,0
2020-11-13,경기,47,1
2020-11-13,경남,3,0
2020-11-13,경북,0,0
2020-11-13,광주,5,0
2020-11-13,대구,1,0
2020-11-13,대전,0,0
2020-11-13,부산,0,0
2020-11-13,서울,74,0
2020-11-13,세종,1,0
2020-11-13,울산,0,0
2020-11-13,인천,4,0
2020-11-13,전남,9,0
2020-11-13,전북,0,0
2020-11-13,제주,1,0
2020-11-13,충남,8,0
2020-11-13,충북,1,0
2020-11-13,부산,0,0
2020-11-13,경남,3,0
2020-11-13,경북,0,0
2020-11-13,광주,5,0
2020-11-13,대구,1,0
2020-11-13,서울,74,0
2020-11-13,세종,1,0
2020-11-13,울산,0,0
2020-11-13,인천,4,0
2020-11-13,전남,9,0
2020-11-13,전북,0,0
2020-11-13,제주,1,0
2020-11-13,충남,8,0
2020-11-13,충북,1,0
