 tDate, Area, Confirmeds,Deaths 
2021-06-14,강원,11,0
2021-06-14,경기,122,1
2021-06-14,대전,10,0
2021-06-14,강원,11,0
2021-06-14,경기,122,1
2021-06-14,경남,13,1
2021-06-14,경북,4,0
2021-06-14,광주,4,0
2021-06-14,대구,20,0
2021-06-14,대전,10,0
2021-06-14,부산,17,0
2021-06-14,서울,122,0
2021-06-14,세종,1,0
2021-06-14,울산,0,0
2021-06-14,인천,14,0
2021-06-14,전남,4,0
2021-06-14,전북,2,0
2021-06-14,제주,9,0
2021-06-14,충남,7,0
2021-06-14,충북,23,1
2021-06-14,경남,13,1
2021-06-14,경북,4,0
2021-06-14,광주,4,0
2021-06-14,대구,20,0
2021-06-14,부산,17,0
2021-06-14,서울,122,0
2021-06-14,세종,1,0
2021-06-14,울산,0,0
2021-06-14,인천,14,0
2021-06-14,전남,4,0
2021-06-14,전북,2,0
2021-06-14,제주,9,0
2021-06-14,충남,7,0
2021-06-14,충북,23,1
