 tDate, Area, Confirmeds,Deaths 
2021-04-07,강원,16,0
2021-04-07,경기,175,2
2021-04-07,강원,16,0
2021-04-07,경기,175,2
2021-04-07,경남,25,0
2021-04-07,경북,9,0
2021-04-07,광주,2,0
2021-04-07,대구,16,0
2021-04-07,대전,61,0
2021-04-07,부산,38,0
2021-04-07,서울,198,2
2021-04-07,세종,1,0
2021-04-07,울산,26,0
2021-04-07,인천,48,0
2021-04-07,전남,7,0
2021-04-07,전북,10,0
2021-04-07,제주,3,0
2021-04-07,충남,12,0
2021-04-07,충북,17,0
2021-04-07,대전,61,0
2021-04-07,부산,38,0
2021-04-07,경남,25,0
2021-04-07,경북,9,0
2021-04-07,광주,2,0
2021-04-07,대구,16,0
2021-04-07,서울,198,2
2021-04-07,세종,1,0
2021-04-07,울산,26,0
2021-04-07,인천,48,0
2021-04-07,전남,7,0
2021-04-07,전북,10,0
2021-04-07,제주,3,0
2021-04-07,충남,12,0
2021-04-07,충북,17,0
