 tDate, Area, Confirmeds,Deaths 
2020-12-13,강원,18,1
2020-12-13,경기,331,1
2020-12-13,대전,13,0
2020-12-13,강원,18,1
2020-12-13,경기,331,1
2020-12-13,경남,24,0
2020-12-13,경북,18,0
2020-12-13,광주,15,0
2020-12-13,대구,28,0
2020-12-13,대전,13,0
2020-12-13,부산,57,0
2020-12-13,서울,399,0
2020-12-13,세종,0,0
2020-12-13,울산,8,0
2020-12-13,인천,62,0
2020-12-13,전남,6,0
2020-12-13,전북,9,0
2020-12-13,제주,3,0
2020-12-13,충남,10,0
2020-12-13,충북,15,0
2020-12-13,부산,57,0
2020-12-13,경남,24,0
2020-12-13,경북,18,0
2020-12-13,광주,15,0
2020-12-13,대구,28,0
2020-12-13,서울,399,0
2020-12-13,세종,0,0
2020-12-13,울산,8,0
2020-12-13,인천,62,0
2020-12-13,전남,6,0
2020-12-13,전북,9,0
2020-12-13,제주,3,0
2020-12-13,충남,10,0
2020-12-13,충북,15,0
