 tDate, Area, Confirmeds,Deaths 
2020-05-20,강원,0,0
2020-05-20,경기,10,0
2020-05-20,경남,0,0
2020-05-20,대전,0,0
2020-05-20,부산,0,0
2020-05-20,강원,0,0
2020-05-20,경기,10,0
2020-05-20,경남,0,0
2020-05-20,경북,0,0
2020-05-20,광주,0,0
2020-05-20,대구,1,0
2020-05-20,대전,0,0
2020-05-20,부산,0,0
2020-05-20,서울,10,0
2020-05-20,세종,0,0
2020-05-20,울산,0,0
2020-05-20,인천,8,0
2020-05-20,전남,0,0
2020-05-20,전북,1,0
2020-05-20,제주,0,0
2020-05-20,충남,0,0
2020-05-20,충북,0,0
2020-05-20,경북,0,0
2020-05-20,광주,0,0
2020-05-20,대구,1,0
2020-05-20,서울,10,0
2020-05-20,세종,0,0
2020-05-20,울산,0,0
2020-05-20,인천,8,0
2020-05-20,전남,0,0
2020-05-20,전북,1,0
2020-05-20,제주,0,0
2020-05-20,충남,0,0
2020-05-20,충북,0,0
