 tDate, Area, Confirmeds,Deaths 
2021-08-31,강원,30,0
2021-08-31,강원,30,0
2021-08-31,경기,434,0
2021-08-31,경남,56,0
2021-08-31,경북,27,0
2021-08-31,광주,19,0
2021-08-31,대구,51,0
2021-08-31,대전,34,0
2021-08-31,부산,44,0
2021-08-31,서울,456,1
2021-08-31,세종,8,0
2021-08-31,울산,24,0
2021-08-31,인천,73,0
2021-08-31,전남,14,0
2021-08-31,전북,26,0
2021-08-31,제주,9,0
2021-08-31,충남,39,0
2021-08-31,충북,15,0
2021-08-31,경기,434,0
2021-08-31,대구,51,0
2021-08-31,대전,34,0
2021-08-31,경남,56,0
2021-08-31,경북,27,0
2021-08-31,광주,19,0
2021-08-31,부산,44,0
2021-08-31,서울,456,1
2021-08-31,세종,8,0
2021-08-31,울산,24,0
2021-08-31,인천,73,0
2021-08-31,전남,14,0
2021-08-31,전북,26,0
2021-08-31,제주,9,0
2021-08-31,충남,39,0
2021-08-31,충북,15,0
