 tDate, Area, Confirmeds,Deaths 
2021-03-01,강원,5,0
2021-03-01,경기,160,1
2021-03-01,강원,5,0
2021-03-01,경기,160,1
2021-03-01,경남,5,0
2021-03-01,경북,13,0
2021-03-01,광주,8,0
2021-03-01,대구,10,0
2021-03-01,대전,0,0
2021-03-01,부산,16,0
2021-03-01,서울,92,1
2021-03-01,세종,1,0
2021-03-01,울산,2,0
2021-03-01,인천,14,0
2021-03-01,전남,2,0
2021-03-01,전북,10,0
2021-03-01,제주,0,0
2021-03-01,충남,4,0
2021-03-01,충북,8,0
2021-03-01,대전,0,0
2021-03-01,부산,16,0
2021-03-01,경남,5,0
2021-03-01,경북,13,0
2021-03-01,광주,8,0
2021-03-01,대구,10,0
2021-03-01,서울,92,1
2021-03-01,세종,1,0
2021-03-01,울산,2,0
2021-03-01,인천,14,0
2021-03-01,전남,2,0
2021-03-01,전북,10,0
2021-03-01,제주,0,0
2021-03-01,충남,4,0
2021-03-01,충북,8,0
