 tDate, Area, Confirmeds,Deaths 
2020-10-07,강원,0,0
2020-10-07,강원,0,0
2020-10-07,경기,53,2
2020-10-07,경남,0,0
2020-10-07,경북,0,0
2020-10-07,광주,0,0
2020-10-07,대구,1,1
2020-10-07,대전,2,0
2020-10-07,부산,2,0
2020-10-07,서울,33,0
2020-10-07,세종,1,0
2020-10-07,울산,1,0
2020-10-07,인천,6,0
2020-10-07,전남,0,0
2020-10-07,전북,8,0
2020-10-07,제주,0,0
2020-10-07,충남,0,0
2020-10-07,충북,0,0
2020-10-07,경기,53,2
2020-10-07,대전,2,0
2020-10-07,부산,2,0
2020-10-07,경남,0,0
2020-10-07,경북,0,0
2020-10-07,광주,0,0
2020-10-07,대구,1,1
2020-10-07,서울,33,0
2020-10-07,세종,1,0
2020-10-07,울산,1,0
2020-10-07,인천,6,0
2020-10-07,전남,0,0
2020-10-07,전북,8,0
2020-10-07,제주,0,0
2020-10-07,충남,0,0
2020-10-07,충북,0,0
