 tDate, Area, Confirmeds,Deaths 
2020-05-21,강원,0,0
2020-05-21,경기,0,1
2020-05-21,경남,0,0
2020-05-21,대전,0,0
2020-05-21,부산,0,0
2020-05-21,강원,0,0
2020-05-21,경기,0,1
2020-05-21,경남,0,0
2020-05-21,경북,0,0
2020-05-21,광주,0,0
2020-05-21,대구,0,0
2020-05-21,대전,0,0
2020-05-21,부산,0,0
2020-05-21,서울,4,0
2020-05-21,세종,0,0
2020-05-21,울산,0,0
2020-05-21,인천,6,0
2020-05-21,전남,0,0
2020-05-21,전북,0,0
2020-05-21,제주,0,0
2020-05-21,충남,1,0
2020-05-21,충북,0,0
2020-05-21,경북,0,0
2020-05-21,광주,0,0
2020-05-21,대구,0,0
2020-05-21,서울,4,0
2020-05-21,세종,0,0
2020-05-21,울산,0,0
2020-05-21,인천,6,0
2020-05-21,전남,0,0
2020-05-21,전북,0,0
2020-05-21,제주,0,0
2020-05-21,충남,1,0
2020-05-21,충북,0,0
