 tDate, Area, Confirmeds,Deaths 
2020-06-13,강원,0,0
2020-06-13,경기,14,0
2020-06-13,대전,0,0
2020-06-13,부산,0,0
2020-06-13,강원,0,0
2020-06-13,경기,14,0
2020-06-13,경남,0,0
2020-06-13,경북,0,0
2020-06-13,광주,0,0
2020-06-13,대구,3,0
2020-06-13,대전,0,0
2020-06-13,부산,0,0
2020-06-13,서울,29,0
2020-06-13,세종,0,0
2020-06-13,울산,0,0
2020-06-13,인천,1,0
2020-06-13,전남,0,0
2020-06-13,전북,0,0
2020-06-13,제주,0,0
2020-06-13,충남,1,0
2020-06-13,충북,0,0
2020-06-13,경남,0,0
2020-06-13,경북,0,0
2020-06-13,광주,0,0
2020-06-13,대구,3,0
2020-06-13,서울,29,0
2020-06-13,세종,0,0
2020-06-13,울산,0,0
2020-06-13,인천,1,0
2020-06-13,전남,0,0
2020-06-13,전북,0,0
2020-06-13,제주,0,0
2020-06-13,충남,1,0
2020-06-13,충북,0,0
