 tDate, Area, Confirmeds,Deaths 
2020-12-20,강원,55,0
2020-12-20,경기,249,9
2020-12-20,대전,3,0
2020-12-20,강원,55,0
2020-12-20,경기,249,9
2020-12-20,경남,51,0
2020-12-20,경북,25,0
2020-12-20,광주,14,0
2020-12-20,대구,25,0
2020-12-20,대전,3,0
2020-12-20,부산,33,0
2020-12-20,서울,473,2
2020-12-20,세종,1,0
2020-12-20,울산,6,0
2020-12-20,인천,62,1
2020-12-20,전남,4,0
2020-12-20,전북,29,1
2020-12-20,제주,24,0
2020-12-20,충남,20,0
2020-12-20,충북,14,2
2020-12-20,부산,33,0
2020-12-20,경남,51,0
2020-12-20,경북,25,0
2020-12-20,광주,14,0
2020-12-20,대구,25,0
2020-12-20,서울,473,2
2020-12-20,세종,1,0
2020-12-20,울산,6,0
2020-12-20,인천,62,1
2020-12-20,전남,4,0
2020-12-20,전북,29,1
2020-12-20,제주,24,0
2020-12-20,충남,20,0
2020-12-20,충북,14,2
