 tDate, Area, Confirmeds,Deaths 
2021-02-14,강원,5,1
2021-02-14,경기,80,4
2021-02-14,강원,5,1
2021-02-14,경기,80,4
2021-02-14,경남,6,0
2021-02-14,경북,5,0
2021-02-14,광주,2,0
2021-02-14,대구,3,0
2021-02-14,대전,2,0
2021-02-14,부산,15,0
2021-02-14,서울,152,3
2021-02-14,세종,2,0
2021-02-14,울산,3,0
2021-02-14,인천,19,0
2021-02-14,전남,2,0
2021-02-14,전북,6,0
2021-02-14,제주,0,0
2021-02-14,충남,12,0
2021-02-14,충북,5,0
2021-02-14,대전,2,0
2021-02-14,부산,15,0
2021-02-14,경남,6,0
2021-02-14,경북,5,0
2021-02-14,광주,2,0
2021-02-14,대구,3,0
2021-02-14,서울,152,3
2021-02-14,세종,2,0
2021-02-14,울산,3,0
2021-02-14,인천,19,0
2021-02-14,전남,2,0
2021-02-14,전북,6,0
2021-02-14,제주,0,0
2021-02-14,충남,12,0
2021-02-14,충북,5,0
