 tDate, Area, Confirmeds,Deaths 
2020-08-03,강원,0,0
2020-08-03,경기,1,0
2020-08-03,대전,0,0
2020-08-03,강원,0,0
2020-08-03,경기,1,0
2020-08-03,경남,2,0
2020-08-03,경북,1,0
2020-08-03,광주,0,0
2020-08-03,대구,0,0
2020-08-03,대전,0,0
2020-08-03,부산,0,0
2020-08-03,서울,5,0
2020-08-03,세종,0,0
2020-08-03,울산,0,0
2020-08-03,인천,0,0
2020-08-03,전남,0,0
2020-08-03,전북,0,0
2020-08-03,제주,0,0
2020-08-03,충남,0,0
2020-08-03,충북,0,0
2020-08-03,부산,0,0
2020-08-03,경남,2,0
2020-08-03,경북,1,0
2020-08-03,광주,0,0
2020-08-03,대구,0,0
2020-08-03,서울,5,0
2020-08-03,세종,0,0
2020-08-03,울산,0,0
2020-08-03,인천,0,0
2020-08-03,전남,0,0
2020-08-03,전북,0,0
2020-08-03,제주,0,0
2020-08-03,충남,0,0
2020-08-03,충북,0,0
