 tDate, Area, Confirmeds,Deaths 
2020-07-03,강원,0,0
2020-07-03,경기,18,0
2020-07-03,대전,4,0
2020-07-03,부산,0,0
2020-07-03,강원,0,0
2020-07-03,경기,18,0
2020-07-03,경남,2,0
2020-07-03,경북,1,0
2020-07-03,광주,6,0
2020-07-03,대구,13,0
2020-07-03,대전,4,0
2020-07-03,부산,0,0
2020-07-03,서울,12,0
2020-07-03,세종,0,0
2020-07-03,울산,0,0
2020-07-03,인천,1,0
2020-07-03,전남,0,0
2020-07-03,전북,1,0
2020-07-03,제주,0,0
2020-07-03,충남,1,0
2020-07-03,충북,0,0
2020-07-03,경남,2,0
2020-07-03,경북,1,0
2020-07-03,광주,6,0
2020-07-03,대구,13,0
2020-07-03,서울,12,0
2020-07-03,세종,0,0
2020-07-03,울산,0,0
2020-07-03,인천,1,0
2020-07-03,전남,0,0
2020-07-03,전북,1,0
2020-07-03,제주,0,0
2020-07-03,충남,1,0
2020-07-03,충북,0,0
