 tDate, Area, Confirmeds,Deaths 
2020-11-10,강원,3,0
2020-11-10,경기,33,3
2020-11-10,대전,0,0
2020-11-10,강원,3,0
2020-11-10,경기,33,3
2020-11-10,경남,2,0
2020-11-10,경북,1,0
2020-11-10,광주,5,0
2020-11-10,대구,1,0
2020-11-10,대전,0,0
2020-11-10,부산,1,1
2020-11-10,서울,35,1
2020-11-10,세종,0,0
2020-11-10,울산,0,0
2020-11-10,인천,3,0
2020-11-10,전남,2,0
2020-11-10,전북,0,0
2020-11-10,제주,0,0
2020-11-10,충남,4,0
2020-11-10,충북,2,0
2020-11-10,부산,1,1
2020-11-10,경남,2,0
2020-11-10,경북,1,0
2020-11-10,광주,5,0
2020-11-10,대구,1,0
2020-11-10,서울,35,1
2020-11-10,세종,0,0
2020-11-10,울산,0,0
2020-11-10,인천,3,0
2020-11-10,전남,2,0
2020-11-10,전북,0,0
2020-11-10,제주,0,0
2020-11-10,충남,4,0
2020-11-10,충북,2,0
