 tDate, Area, Confirmeds,Deaths 
2020-11-08,강원,9,0
2020-11-08,강원,9,0
2020-11-08,경기,25,1
2020-11-08,경남,10,0
2020-11-08,경북,2,0
2020-11-08,광주,2,0
2020-11-08,대구,7,0
2020-11-08,대전,1,0
2020-11-08,부산,0,0
2020-11-08,서울,54,0
2020-11-08,세종,0,0
2020-11-08,울산,1,0
2020-11-08,인천,3,0
2020-11-08,전남,4,0
2020-11-08,전북,0,0
2020-11-08,제주,0,0
2020-11-08,경기,25,1
2020-11-08,대전,1,0
2020-11-08,충남,9,0
2020-11-08,충북,2,0
2020-11-08,부산,0,0
2020-11-08,경남,10,0
2020-11-08,경북,2,0
2020-11-08,광주,2,0
2020-11-08,대구,7,0
2020-11-08,서울,54,0
2020-11-08,세종,0,0
2020-11-08,울산,1,0
2020-11-08,인천,3,0
2020-11-08,전남,4,0
2020-11-08,전북,0,0
2020-11-08,제주,0,0
2020-11-08,충남,9,0
2020-11-08,충북,2,0
