 tDate, Area, Confirmeds,Deaths 
2020-11-27,강원,9,0
2020-11-27,강원,9,0
2020-11-27,경기,117,1
2020-11-27,경남,39,0
2020-11-27,경북,3,0
2020-11-27,광주,13,0
2020-11-27,대구,0,0
2020-11-27,대전,5,0
2020-11-27,부산,24,0
2020-11-27,서울,204,0
2020-11-27,세종,3,0
2020-11-27,울산,7,0
2020-11-27,인천,25,0
2020-11-27,전남,11,0
2020-11-27,전북,24,0
2020-11-27,제주,3,0
2020-11-27,충남,31,0
2020-11-27,충북,20,0
2020-11-27,경기,117,1
2020-11-27,대전,5,0
2020-11-27,부산,24,0
2020-11-27,경남,39,0
2020-11-27,경북,3,0
2020-11-27,광주,13,0
2020-11-27,대구,0,0
2020-11-27,서울,204,0
2020-11-27,세종,3,0
2020-11-27,울산,7,0
2020-11-27,인천,25,0
2020-11-27,전남,11,0
2020-11-27,전북,24,0
2020-11-27,제주,3,0
2020-11-27,충남,31,0
2020-11-27,충북,20,0
