 tDate, Area, Confirmeds,Deaths 
2020-04-18,강원,1,0
2020-04-18,경기,4,0
2020-04-18,경남,1,0
2020-04-18,대전,0,0
2020-04-18,부산,0,0
2020-04-18,강원,1,0
2020-04-18,경기,4,0
2020-04-18,경남,1,0
2020-04-18,경북,2,1
2020-04-18,광주,0,0
2020-04-18,대구,3,1
2020-04-18,대전,0,0
2020-04-18,부산,0,0
2020-04-18,서울,1,0
2020-04-18,세종,0,0
2020-04-18,울산,0,0
2020-04-18,인천,1,0
2020-04-18,전남,0,0
2020-04-18,전북,0,0
2020-04-18,제주,0,0
2020-04-18,충남,2,0
2020-04-18,충북,0,0
2020-04-18,경북,2,1
2020-04-18,광주,0,0
2020-04-18,대구,3,1
2020-04-18,서울,1,0
2020-04-18,세종,0,0
2020-04-18,울산,0,0
2020-04-18,인천,1,0
2020-04-18,전남,0,0
2020-04-18,전북,0,0
2020-04-18,제주,0,0
2020-04-18,충남,2,0
2020-04-18,충북,0,0
