 tDate, Area, Confirmeds,Deaths 
2020-04-29,강원,0,0
2020-04-29,경기,2,1
2020-04-29,경남,0,0
2020-04-29,대전,0,0
2020-04-29,부산,0,0
2020-04-29,강원,0,0
2020-04-29,경기,2,1
2020-04-29,경남,0,0
2020-04-29,경북,0,0
2020-04-29,광주,0,0
2020-04-29,대구,3,1
2020-04-29,대전,0,0
2020-04-29,부산,0,0
2020-04-29,서울,0,0
2020-04-29,세종,0,0
2020-04-29,울산,0,0
2020-04-29,인천,0,0
2020-04-29,전남,0,0
2020-04-29,전북,0,0
2020-04-29,제주,0,0
2020-04-29,충남,1,0
2020-04-29,충북,0,0
2020-04-29,경북,0,0
2020-04-29,광주,0,0
2020-04-29,대구,3,1
2020-04-29,서울,0,0
2020-04-29,세종,0,0
2020-04-29,울산,0,0
2020-04-29,인천,0,0
2020-04-29,전남,0,0
2020-04-29,전북,0,0
2020-04-29,제주,0,0
2020-04-29,충남,1,0
2020-04-29,충북,0,0
