 tDate, Area, Confirmeds,Deaths 
2021-01-23,강원,6,0
2021-01-23,경기,117,2
2021-01-23,강원,6,0
2021-01-23,경기,117,2
2021-01-23,경남,32,0
2021-01-23,경북,18,0
2021-01-23,광주,7,0
2021-01-23,대구,22,0
2021-01-23,대전,1,0
2021-01-23,부산,33,0
2021-01-23,서울,127,4
2021-01-23,세종,1,0
2021-01-23,울산,2,0
2021-01-23,인천,12,0
2021-01-23,전남,10,0
2021-01-23,전북,7,1
2021-01-23,제주,3,0
2021-01-23,충남,17,1
2021-01-23,충북,4,1
2021-01-23,대전,1,0
2021-01-23,부산,33,0
2021-01-23,경남,32,0
2021-01-23,경북,18,0
2021-01-23,광주,7,0
2021-01-23,대구,22,0
2021-01-23,서울,127,4
2021-01-23,세종,1,0
2021-01-23,울산,2,0
2021-01-23,인천,12,0
2021-01-23,전남,10,0
2021-01-23,전북,7,1
2021-01-23,제주,3,0
2021-01-23,충남,17,1
2021-01-23,충북,4,1
