 tDate, Area, Confirmeds,Deaths 
2021-03-28,강원,19,0
2021-03-28,경기,153,0
2021-03-28,강원,19,0
2021-03-28,경기,153,0
2021-03-28,경남,13,0
2021-03-28,경북,7,0
2021-03-28,광주,2,0
2021-03-28,대구,10,0
2021-03-28,대전,8,0
2021-03-28,부산,56,0
2021-03-28,서울,138,1
2021-03-28,세종,0,0
2021-03-28,울산,4,0
2021-03-28,인천,33,0
2021-03-28,전남,1,0
2021-03-28,전북,5,0
2021-03-28,제주,0,0
2021-03-28,충남,8,0
2021-03-28,충북,16,0
2021-03-28,대전,8,0
2021-03-28,부산,56,0
2021-03-28,경남,13,0
2021-03-28,경북,7,0
2021-03-28,광주,2,0
2021-03-28,대구,10,0
2021-03-28,서울,138,1
2021-03-28,세종,0,0
2021-03-28,울산,4,0
2021-03-28,인천,33,0
2021-03-28,전남,1,0
2021-03-28,전북,5,0
2021-03-28,제주,0,0
2021-03-28,충남,8,0
2021-03-28,충북,16,0
