 tDate, Area, Confirmeds,Deaths 
2021-01-06,강원,16,0
2021-01-06,경기,284,9
2021-01-06,대전,9,0
2021-01-06,강원,16,0
2021-01-06,경기,284,9
2021-01-06,경남,29,0
2021-01-06,경북,28,0
2021-01-06,광주,30,0
2021-01-06,대구,22,0
2021-01-06,대전,9,0
2021-01-06,부산,38,3
2021-01-06,서울,264,3
2021-01-06,세종,1,0
2021-01-06,울산,2,0
2021-01-06,인천,38,1
2021-01-06,전남,1,0
2021-01-06,전북,22,3
2021-01-06,제주,5,0
2021-01-06,충남,24,0
2021-01-06,충북,21,1
2021-01-06,부산,38,3
2021-01-06,경남,29,0
2021-01-06,경북,28,0
2021-01-06,광주,30,0
2021-01-06,대구,22,0
2021-01-06,서울,264,3
2021-01-06,세종,1,0
2021-01-06,울산,2,0
2021-01-06,인천,38,1
2021-01-06,전남,1,0
2021-01-06,전북,22,3
2021-01-06,제주,5,0
2021-01-06,충남,24,0
2021-01-06,충북,21,1
