 tDate, Area, Confirmeds,Deaths 
2020-07-18,강원,0,0
2020-07-18,경기,10,0
2020-07-18,대전,0,0
2020-07-18,부산,1,0
2020-07-18,강원,0,0
2020-07-18,경기,10,0
2020-07-18,경남,2,0
2020-07-18,경북,0,0
2020-07-18,광주,0,0
2020-07-18,대구,3,1
2020-07-18,대전,0,0
2020-07-18,부산,1,0
2020-07-18,서울,6,0
2020-07-18,세종,0,0
2020-07-18,울산,1,0
2020-07-18,인천,2,0
2020-07-18,전남,1,0
2020-07-18,전북,0,0
2020-07-18,제주,1,0
2020-07-18,충남,0,0
2020-07-18,충북,0,0
2020-07-18,경남,2,0
2020-07-18,경북,0,0
2020-07-18,광주,0,0
2020-07-18,대구,3,1
2020-07-18,서울,6,0
2020-07-18,세종,0,0
2020-07-18,울산,1,0
2020-07-18,인천,2,0
2020-07-18,전남,1,0
2020-07-18,전북,0,0
2020-07-18,제주,1,0
2020-07-18,충남,0,0
2020-07-18,충북,0,0
