 tDate, Area, Confirmeds,Deaths 
2021-07-15,강원,25,0
2021-07-15,강원,25,0
2021-07-15,경기,496,1
2021-07-15,경남,88,0
2021-07-15,경북,13,0
2021-07-15,광주,21,0
2021-07-15,대구,51,0
2021-07-15,대전,60,0
2021-07-15,부산,65,0
2021-07-15,서울,520,1
2021-07-15,세종,2,0
2021-07-15,울산,19,0
2021-07-15,인천,90,0
2021-07-15,전남,26,0
2021-07-15,전북,24,0
2021-07-15,제주,9,0
2021-07-15,충남,51,0
2021-07-15,충북,12,0
2021-07-15,경기,496,1
2021-07-15,대구,51,0
2021-07-15,대전,60,0
2021-07-15,경남,88,0
2021-07-15,경북,13,0
2021-07-15,광주,21,0
2021-07-15,부산,65,0
2021-07-15,서울,520,1
2021-07-15,세종,2,0
2021-07-15,울산,19,0
2021-07-15,인천,90,0
2021-07-15,전남,26,0
2021-07-15,전북,24,0
2021-07-15,제주,9,0
2021-07-15,충남,51,0
2021-07-15,충북,12,0
