 tDate, Area, Confirmeds,Deaths 
2021-02-03,강원,6,0
2021-02-03,경기,111,3
2021-02-03,강원,6,0
2021-02-03,경기,111,3
2021-02-03,경남,8,0
2021-02-03,경북,12,0
2021-02-03,광주,6,0
2021-02-03,대구,9,0
2021-02-03,대전,7,1
2021-02-03,부산,19,1
2021-02-03,서울,188,1
2021-02-03,세종,1,0
2021-02-03,울산,0,0
2021-02-03,인천,21,0
2021-02-03,전남,6,0
2021-02-03,전북,10,0
2021-02-03,제주,1,0
2021-02-03,충남,36,0
2021-02-03,충북,9,0
2021-02-03,대전,7,1
2021-02-03,부산,19,1
2021-02-03,경남,8,0
2021-02-03,경북,12,0
2021-02-03,광주,6,0
2021-02-03,대구,9,0
2021-02-03,서울,188,1
2021-02-03,세종,1,0
2021-02-03,울산,0,0
2021-02-03,인천,21,0
2021-02-03,전남,6,0
2021-02-03,전북,10,0
2021-02-03,제주,1,0
2021-02-03,충남,36,0
2021-02-03,충북,9,0
