 tDate, Area, Confirmeds,Deaths 
2021-08-10,강원,22,0
2021-08-10,강원,22,0
2021-08-10,경기,420,4
2021-08-10,경남,110,0
2021-08-10,경북,59,1
2021-08-10,광주,15,0
2021-08-10,대구,80,0
2021-08-10,대전,52,0
2021-08-10,부산,105,0
2021-08-10,서울,360,2
2021-08-10,세종,4,0
2021-08-10,울산,51,0
2021-08-10,인천,66,2
2021-08-10,전남,26,0
2021-08-10,전북,31,0
2021-08-10,제주,12,0
2021-08-10,충남,66,0
2021-08-10,충북,48,0
2021-08-10,경기,420,4
2021-08-10,대구,80,0
2021-08-10,대전,52,0
2021-08-10,경남,110,0
2021-08-10,경북,59,1
2021-08-10,광주,15,0
2021-08-10,부산,105,0
2021-08-10,서울,360,2
2021-08-10,세종,4,0
2021-08-10,울산,51,0
2021-08-10,인천,66,2
2021-08-10,전남,26,0
2021-08-10,전북,31,0
2021-08-10,제주,12,0
2021-08-10,충남,66,0
2021-08-10,충북,48,0
