 tDate, Area, Confirmeds,Deaths 
2021-04-02,강원,10,0
2021-04-02,경기,160,1
2021-04-02,강원,10,0
2021-04-02,경기,160,1
2021-04-02,경남,18,0
2021-04-02,경북,30,0
2021-04-02,광주,1,0
2021-04-02,대구,17,0
2021-04-02,대전,19,0
2021-04-02,부산,38,0
2021-04-02,서울,167,1
2021-04-02,세종,8,0
2021-04-02,울산,7,0
2021-04-02,인천,23,0
2021-04-02,전남,1,0
2021-04-02,전북,15,0
2021-04-02,제주,4,0
2021-04-02,충남,10,0
2021-04-02,충북,19,0
2021-04-02,대전,19,0
2021-04-02,부산,38,0
2021-04-02,경남,18,0
2021-04-02,경북,30,0
2021-04-02,광주,1,0
2021-04-02,대구,17,0
2021-04-02,서울,167,1
2021-04-02,세종,8,0
2021-04-02,울산,7,0
2021-04-02,인천,23,0
2021-04-02,전남,1,0
2021-04-02,전북,15,0
2021-04-02,제주,4,0
2021-04-02,충남,10,0
2021-04-02,충북,19,0
