 tDate, Area, Confirmeds,Deaths 
2020-07-16,강원,3,0
2020-07-16,경기,21,2
2020-07-16,대전,1,0
2020-07-16,부산,0,0
2020-07-16,강원,3,0
2020-07-16,경기,21,2
2020-07-16,경남,1,0
2020-07-16,경북,0,0
2020-07-16,광주,1,0
2020-07-16,대구,2,0
2020-07-16,대전,1,0
2020-07-16,부산,0,0
2020-07-16,서울,7,0
2020-07-16,세종,0,0
2020-07-16,울산,1,0
2020-07-16,인천,3,0
2020-07-16,전남,0,0
2020-07-16,전북,0,0
2020-07-16,제주,0,0
2020-07-16,충남,0,0
2020-07-16,충북,1,0
2020-07-16,경남,1,0
2020-07-16,경북,0,0
2020-07-16,광주,1,0
2020-07-16,대구,2,0
2020-07-16,서울,7,0
2020-07-16,세종,0,0
2020-07-16,울산,1,0
2020-07-16,인천,3,0
2020-07-16,전남,0,0
2020-07-16,전북,0,0
2020-07-16,제주,0,0
2020-07-16,충남,0,0
2020-07-16,충북,1,0
