 tDate, Area, Confirmeds,Deaths 
2021-06-18,강원,9,0
2021-06-18,경기,153,1
2021-06-18,대전,13,0
2021-06-18,강원,9,0
2021-06-18,경기,153,1
2021-06-18,경남,14,0
2021-06-18,경북,11,0
2021-06-18,광주,2,0
2021-06-18,대구,11,0
2021-06-18,대전,13,0
2021-06-18,부산,10,0
2021-06-18,서울,200,1
2021-06-18,세종,1,0
2021-06-18,울산,11,0
2021-06-18,인천,22,0
2021-06-18,전남,4,0
2021-06-18,전북,4,0
2021-06-18,제주,6,0
2021-06-18,충남,7,0
2021-06-18,충북,19,0
2021-06-18,경남,14,0
2021-06-18,경북,11,0
2021-06-18,광주,2,0
2021-06-18,대구,11,0
2021-06-18,부산,10,0
2021-06-18,서울,200,1
2021-06-18,세종,1,0
2021-06-18,울산,11,0
2021-06-18,인천,22,0
2021-06-18,전남,4,0
2021-06-18,전북,4,0
2021-06-18,제주,6,0
2021-06-18,충남,7,0
2021-06-18,충북,19,0
