 tDate, Area, Confirmeds,Deaths 
2020-12-04,강원,3,0
2020-12-04,강원,3,0
2020-12-04,경기,160,4
2020-12-04,경남,16,0
2020-12-04,경북,9,0
2020-12-04,광주,1,0
2020-12-04,대구,6,0
2020-12-04,대전,21,0
2020-12-04,부산,31,0
2020-12-04,서울,295,2
2020-12-04,세종,0,0
2020-12-04,울산,5,0
2020-12-04,인천,17,0
2020-12-04,전남,3,0
2020-12-04,전북,14,0
2020-12-04,제주,2,0
2020-12-04,충남,23,1
2020-12-04,충북,5,0
2020-12-04,경기,160,4
2020-12-04,대전,21,0
2020-12-04,부산,31,0
2020-12-04,경남,16,0
2020-12-04,경북,9,0
2020-12-04,광주,1,0
2020-12-04,대구,6,0
2020-12-04,서울,295,2
2020-12-04,세종,0,0
2020-12-04,울산,5,0
2020-12-04,인천,17,0
2020-12-04,전남,3,0
2020-12-04,전북,14,0
2020-12-04,제주,2,0
2020-12-04,충남,23,1
2020-12-04,충북,5,0
