 tDate, Area, Confirmeds,Deaths 
2021-01-05,강원,27,0
2021-01-05,강원,27,0
2021-01-05,경기,230,3
2021-01-05,경기,230,0
2021-01-05,대전,8,0
2021-01-05,대전,8,0
2021-01-05,강원,27,0
2021-01-05,강원,27,0
2021-01-05,경기,230,3
2021-01-05,경기,230,0
2021-01-05,경남,21,0
2021-01-05,경남,21,0
2021-01-05,경북,24,0
2021-01-05,경북,24,0
2021-01-05,광주,23,0
2021-01-05,광주,23,0
2021-01-05,대구,32,0
2021-01-05,대구,32,0
2021-01-05,대전,8,0
2021-01-05,대전,8,0
2021-01-05,부산,15,2
2021-01-05,부산,15,0
2021-01-05,서울,199,11
2021-01-05,서울,199,0
2021-01-05,세종,0,0
2021-01-05,세종,0,0
2021-01-05,울산,4,1
2021-01-05,울산,4,0
2021-01-05,인천,49,2
2021-01-05,인천,49,0
2021-01-05,전남,4,1
2021-01-05,전남,4,0
2021-01-05,전북,5,2
2021-01-05,전북,5,0
2021-01-05,제주,8,0
2021-01-05,제주,8,0
2021-01-05,충남,18,0
2021-01-05,충남,18,0
2021-01-05,충북,32,4
2021-01-05,충북,32,0
2021-01-05,부산,15,2
2021-01-05,부산,15,0
2021-01-05,경남,21,0
2021-01-05,경남,21,0
2021-01-05,경북,24,0
2021-01-05,경북,24,0
2021-01-05,광주,23,0
2021-01-05,광주,23,0
2021-01-05,대구,32,0
2021-01-05,대구,32,0
2021-01-05,서울,199,11
2021-01-05,서울,199,0
2021-01-05,세종,0,0
2021-01-05,세종,0,0
2021-01-05,울산,4,1
2021-01-05,울산,4,0
2021-01-05,인천,49,2
2021-01-05,인천,49,0
2021-01-05,전남,4,1
2021-01-05,전남,4,0
2021-01-05,전북,5,2
2021-01-05,전북,5,0
2021-01-05,제주,8,0
2021-01-05,제주,8,0
2021-01-05,충남,18,0
2021-01-05,충남,18,0
2021-01-05,충북,32,4
2021-01-05,충북,32,0
