 tDate, Area, Confirmeds,Deaths 
2020-05-10,강원,0,0
2020-05-10,경기,6,0
2020-05-10,경남,0,0
2020-05-10,대전,0,0
2020-05-10,부산,0,0
2020-05-10,강원,0,0
2020-05-10,경기,6,0
2020-05-10,경남,0,0
2020-05-10,경북,0,0
2020-05-10,광주,0,0
2020-05-10,대구,2,0
2020-05-10,대전,0,0
2020-05-10,부산,0,0
2020-05-10,서울,14,0
2020-05-10,세종,0,0
2020-05-10,울산,0,0
2020-05-10,인천,3,0
2020-05-10,전남,0,0
2020-05-10,전북,0,0
2020-05-10,제주,1,0
2020-05-10,충남,0,0
2020-05-10,충북,2,0
2020-05-10,경북,0,0
2020-05-10,광주,0,0
2020-05-10,대구,2,0
2020-05-10,서울,14,0
2020-05-10,세종,0,0
2020-05-10,울산,0,0
2020-05-10,인천,3,0
2020-05-10,전남,0,0
2020-05-10,전북,0,0
2020-05-10,제주,1,0
2020-05-10,충남,0,0
2020-05-10,충북,2,0
