 tDate, Area, Confirmeds,Deaths 
2021-02-19,강원,7,1
2021-02-19,경기,189,2
2021-02-19,강원,7,1
2021-02-19,경기,189,2
2021-02-19,경남,9,0
2021-02-19,경북,22,0
2021-02-19,광주,4,0
2021-02-19,대구,11,0
2021-02-19,대전,4,0
2021-02-19,부산,16,1
2021-02-19,서울,180,2
2021-02-19,세종,1,0
2021-02-19,울산,12,0
2021-02-19,인천,38,0
2021-02-19,전남,10,0
2021-02-19,전북,3,0
2021-02-19,제주,3,0
2021-02-19,충남,24,0
2021-02-19,충북,18,0
2021-02-19,대전,4,0
2021-02-19,부산,16,1
2021-02-19,경남,9,0
2021-02-19,경북,22,0
2021-02-19,광주,4,0
2021-02-19,대구,11,0
2021-02-19,서울,180,2
2021-02-19,세종,1,0
2021-02-19,울산,12,0
2021-02-19,인천,38,0
2021-02-19,전남,10,0
2021-02-19,전북,3,0
2021-02-19,제주,3,0
2021-02-19,충남,24,0
2021-02-19,충북,18,0
