 tDate, Area, Confirmeds,Deaths 
2020-08-24,강원,6,0
2020-08-24,경기,85,0
2020-08-24,대전,10,0
2020-08-24,강원,6,0
2020-08-24,경기,85,0
2020-08-24,경남,1,0
2020-08-24,경북,6,0
2020-08-24,광주,1,0
2020-08-24,대구,0,0
2020-08-24,대전,10,0
2020-08-24,부산,3,0
2020-08-24,서울,97,0
2020-08-24,세종,3,0
2020-08-24,울산,1,0
2020-08-24,인천,20,0
2020-08-24,전남,7,0
2020-08-24,전북,4,0
2020-08-24,제주,0,0
2020-08-24,충남,8,0
2020-08-24,충북,10,0
2020-08-24,부산,3,0
2020-08-24,경남,1,0
2020-08-24,경북,6,0
2020-08-24,광주,1,0
2020-08-24,대구,0,0
2020-08-24,서울,97,0
2020-08-24,세종,3,0
2020-08-24,울산,1,0
2020-08-24,인천,20,0
2020-08-24,전남,7,0
2020-08-24,전북,4,0
2020-08-24,제주,0,0
2020-08-24,충남,8,0
2020-08-24,충북,10,0
