 tDate, Area, Confirmeds,Deaths 
2021-08-28,강원,41,0
2021-08-28,강원,41,0
2021-08-28,경기,542,3
2021-08-28,경남,53,0
2021-08-28,경북,47,0
2021-08-28,광주,20,0
2021-08-28,대구,76,2
2021-08-28,대전,48,0
2021-08-28,부산,76,2
2021-08-28,서울,569,2
2021-08-28,세종,12,0
2021-08-28,울산,22,0
2021-08-28,인천,95,1
2021-08-28,전남,26,0
2021-08-28,전북,26,0
2021-08-28,제주,21,0
2021-08-28,충남,63,1
2021-08-28,충북,45,0
2021-08-28,경기,542,3
2021-08-28,대구,76,2
2021-08-28,대전,48,0
2021-08-28,경남,53,0
2021-08-28,경북,47,0
2021-08-28,광주,20,0
2021-08-28,부산,76,2
2021-08-28,서울,569,2
2021-08-28,세종,12,0
2021-08-28,울산,22,0
2021-08-28,인천,95,1
2021-08-28,전남,26,0
2021-08-28,전북,26,0
2021-08-28,제주,21,0
2021-08-28,충남,63,1
2021-08-28,충북,45,0
