 tDate, Area, Confirmeds,Deaths 
2021-06-27,강원,19,0
2021-06-27,경기,173,0
2021-06-27,대전,15,0
2021-06-27,강원,19,0
2021-06-27,경기,173,0
2021-06-27,경남,14,0
2021-06-27,경북,4,0
2021-06-27,광주,12,0
2021-06-27,대구,8,0
2021-06-27,대전,15,0
2021-06-27,부산,12,0
2021-06-27,서울,242,0
2021-06-27,세종,8,0
2021-06-27,울산,6,0
2021-06-27,인천,25,0
2021-06-27,전남,6,0
2021-06-27,전북,6,1
2021-06-27,제주,2,0
2021-06-27,충남,24,0
2021-06-27,충북,4,0
2021-06-27,경남,14,0
2021-06-27,경북,4,0
2021-06-27,광주,12,0
2021-06-27,대구,8,0
2021-06-27,부산,12,0
2021-06-27,서울,242,0
2021-06-27,세종,8,0
2021-06-27,울산,6,0
2021-06-27,인천,25,0
2021-06-27,전남,6,0
2021-06-27,전북,6,1
2021-06-27,제주,2,0
2021-06-27,충남,24,0
2021-06-27,충북,4,0
