 tDate, Area, Confirmeds,Deaths 
2021-08-27,강원,57,0
2021-08-27,강원,57,0
2021-08-27,경기,549,3
2021-08-27,경남,73,1
2021-08-27,경북,67,0
2021-08-27,광주,14,0
2021-08-27,대구,90,0
2021-08-27,대전,57,0
2021-08-27,부산,68,2
2021-08-27,서울,557,1
2021-08-27,세종,9,0
2021-08-27,울산,20,0
2021-08-27,인천,97,0
2021-08-27,전남,16,0
2021-08-27,전북,41,0
2021-08-27,제주,23,0
2021-08-27,충남,60,0
2021-08-27,충북,33,1
2021-08-27,경기,549,3
2021-08-27,대구,90,0
2021-08-27,대전,57,0
2021-08-27,경남,73,1
2021-08-27,경북,67,0
2021-08-27,광주,14,0
2021-08-27,부산,68,2
2021-08-27,서울,557,1
2021-08-27,세종,9,0
2021-08-27,울산,20,0
2021-08-27,인천,97,0
2021-08-27,전남,16,0
2021-08-27,전북,41,0
2021-08-27,제주,23,0
2021-08-27,충남,60,0
2021-08-27,충북,33,1
