 tDate, Area, Confirmeds,Deaths 
2020-12-30,강원,17,0
2020-12-30,경기,277,11
2020-12-30,대전,19,0
2020-12-30,강원,17,0
2020-12-30,경기,277,11
2020-12-30,경남,36,0
2020-12-30,경북,23,0
2020-12-30,광주,9,0
2020-12-30,대구,51,0
2020-12-30,대전,19,0
2020-12-30,부산,39,1
2020-12-30,서울,387,5
2020-12-30,세종,2,0
2020-12-30,울산,16,0
2020-12-30,인천,48,1
2020-12-30,전남,1,0
2020-12-30,전북,32,0
2020-12-30,제주,10,0
2020-12-30,충남,27,0
2020-12-30,충북,45,2
2020-12-30,부산,39,1
2020-12-30,경남,36,0
2020-12-30,경북,23,0
2020-12-30,광주,9,0
2020-12-30,대구,51,0
2020-12-30,서울,387,5
2020-12-30,세종,2,0
2020-12-30,울산,16,0
2020-12-30,인천,48,1
2020-12-30,전남,1,0
2020-12-30,전북,32,0
2020-12-30,제주,10,0
2020-12-30,충남,27,0
2020-12-30,충북,45,2
