 tDate, Area, Confirmeds,Deaths 
2020-05-12,강원,0,0
2020-05-12,경기,8,0
2020-05-12,경남,1,0
2020-05-12,대전,2,0
2020-05-12,부산,0,0
2020-05-12,강원,0,0
2020-05-12,경기,8,0
2020-05-12,경남,1,0
2020-05-12,경북,1,1
2020-05-12,광주,0,0
2020-05-12,대구,1,1
2020-05-12,대전,2,0
2020-05-12,부산,0,0
2020-05-12,서울,12,0
2020-05-12,세종,0,0
2020-05-12,울산,0,0
2020-05-12,인천,1,0
2020-05-12,전남,0,0
2020-05-12,전북,0,0
2020-05-12,제주,0,0
2020-05-12,충남,0,0
2020-05-12,충북,0,0
2020-05-12,경북,1,1
2020-05-12,광주,0,0
2020-05-12,대구,1,1
2020-05-12,서울,12,0
2020-05-12,세종,0,0
2020-05-12,울산,0,0
2020-05-12,인천,1,0
2020-05-12,전남,0,0
2020-05-12,전북,0,0
2020-05-12,제주,0,0
2020-05-12,충남,0,0
2020-05-12,충북,0,0
