 tDate, Area, Confirmeds,Deaths 
2020-07-05,강원,1,0
2020-07-05,경기,8,0
2020-07-05,대전,8,0
2020-07-05,부산,0,0
2020-07-05,강원,1,0
2020-07-05,경기,8,0
2020-07-05,경남,0,0
2020-07-05,경북,1,0
2020-07-05,광주,16,0
2020-07-05,대구,0,0
2020-07-05,대전,8,0
2020-07-05,부산,0,0
2020-07-05,서울,16,0
2020-07-05,세종,0,0
2020-07-05,울산,0,0
2020-07-05,인천,0,0
2020-07-05,전남,0,0
2020-07-05,전북,1,0
2020-07-05,제주,1,0
2020-07-05,충남,0,0
2020-07-05,충북,0,0
2020-07-05,경남,0,0
2020-07-05,경북,1,0
2020-07-05,광주,16,0
2020-07-05,대구,0,0
2020-07-05,서울,16,0
2020-07-05,세종,0,0
2020-07-05,울산,0,0
2020-07-05,인천,0,0
2020-07-05,전남,0,0
2020-07-05,전북,1,0
2020-07-05,제주,1,0
2020-07-05,충남,0,0
2020-07-05,충북,0,0
