 tDate, Area, Confirmeds,Deaths 
2020-08-28,강원,3,0
2020-08-28,경기,113,1
2020-08-28,경남,4,0
2020-08-28,경북,1,0
2020-08-28,광주,17,0
2020-08-28,대구,8,0
2020-08-28,대전,3,0
2020-08-28,부산,8,0
2020-08-28,서울,146,2
2020-08-28,세종,2,0
2020-08-28,울산,1,0
2020-08-28,인천,27,0
2020-08-28,전남,12,0
2020-08-28,전북,2,0
2020-08-28,제주,2,0
2020-08-28,충남,9,0
2020-08-28,충북,5,0
2020-08-28,강원,3,0
2020-08-28,경기,113,1
2020-08-28,대전,3,0
2020-08-28,부산,8,0
2020-08-28,경남,4,0
2020-08-28,경북,1,0
2020-08-28,광주,17,0
2020-08-28,대구,8,0
2020-08-28,서울,146,2
2020-08-28,세종,2,0
2020-08-28,울산,1,0
2020-08-28,인천,27,0
2020-08-28,전남,12,0
2020-08-28,전북,2,0
2020-08-28,제주,2,0
2020-08-28,충남,9,0
2020-08-28,충북,5,0
