 tDate, Area, Confirmeds,Deaths 
2021-07-14,강원,16,0
2021-07-14,강원,16,0
2021-07-14,경기,465,0
2021-07-14,경남,89,0
2021-07-14,경북,22,1
2021-07-14,광주,15,0
2021-07-14,대구,52,0
2021-07-14,대전,41,0
2021-07-14,부산,63,0
2021-07-14,서울,638,1
2021-07-14,세종,6,0
2021-07-14,울산,11,0
2021-07-14,인천,96,0
2021-07-14,전남,6,0
2021-07-14,전북,9,0
2021-07-14,제주,21,0
2021-07-14,충남,36,0
2021-07-14,충북,10,0
2021-07-14,경기,465,0
2021-07-14,대구,52,0
2021-07-14,대전,41,0
2021-07-14,경남,89,0
2021-07-14,경북,22,1
2021-07-14,광주,15,0
2021-07-14,부산,63,0
2021-07-14,서울,638,1
2021-07-14,세종,6,0
2021-07-14,울산,11,0
2021-07-14,인천,96,0
2021-07-14,전남,6,0
2021-07-14,전북,9,0
2021-07-14,제주,21,0
2021-07-14,충남,36,0
2021-07-14,충북,10,0
