 tDate, Area, Confirmeds,Deaths 
2020-06-29,강원,0,0
2020-06-29,경기,16,0
2020-06-29,대전,2,0
2020-06-29,부산,1,0
2020-06-29,강원,0,0
2020-06-29,경기,16,0
2020-06-29,경남,1,0
2020-06-29,경북,1,0
2020-06-29,광주,4,0
2020-06-29,대구,2,0
2020-06-29,대전,2,0
2020-06-29,부산,1,0
2020-06-29,서울,7,0
2020-06-29,세종,0,0
2020-06-29,울산,0,0
2020-06-29,인천,1,0
2020-06-29,전남,1,0
2020-06-29,전북,1,0
2020-06-29,제주,0,0
2020-06-29,충남,0,0
2020-06-29,충북,0,0
2020-06-29,경남,1,0
2020-06-29,경북,1,0
2020-06-29,광주,4,0
2020-06-29,대구,2,0
2020-06-29,서울,7,0
2020-06-29,세종,0,0
2020-06-29,울산,0,0
2020-06-29,인천,1,0
2020-06-29,전남,1,0
2020-06-29,전북,1,0
2020-06-29,제주,0,0
2020-06-29,충남,0,0
2020-06-29,충북,0,0
