 tDate, Area, Confirmeds,Deaths 
2021-01-14,강원,11,1
2021-01-14,경기,171,3
2021-01-14,대전,3,0
2021-01-14,강원,11,1
2021-01-14,경기,171,3
2021-01-14,경남,16,0
2021-01-14,경북,18,1
2021-01-14,광주,31,0
2021-01-14,대구,11,0
2021-01-14,대전,3,0
2021-01-14,부산,40,3
2021-01-14,서울,134,2
2021-01-14,세종,2,0
2021-01-14,울산,10,0
2021-01-14,인천,25,0
2021-01-14,전남,6,0
2021-01-14,전북,3,0
2021-01-14,제주,2,0
2021-01-14,충남,12,0
2021-01-14,충북,18,0
2021-01-14,부산,40,3
2021-01-14,경남,16,0
2021-01-14,경북,18,1
2021-01-14,광주,31,0
2021-01-14,대구,11,0
2021-01-14,서울,134,2
2021-01-14,세종,2,0
2021-01-14,울산,10,0
2021-01-14,인천,25,0
2021-01-14,전남,6,0
2021-01-14,전북,3,0
2021-01-14,제주,2,0
2021-01-14,충남,12,0
2021-01-14,충북,18,0
