 tDate, Area, Confirmeds,Deaths 
2020-09-27,강원,0,0
2020-09-27,강원,0,0
2020-09-27,경기,21,1
2020-09-27,경남,1,0
2020-09-27,경북,6,0
2020-09-27,광주,2,0
2020-09-27,대구,0,0
2020-09-27,대전,0,0
2020-09-27,부산,3,0
2020-09-27,서울,34,0
2020-09-27,세종,1,0
2020-09-27,울산,0,0
2020-09-27,인천,9,0
2020-09-27,전남,1,1
2020-09-27,전북,2,0
2020-09-27,제주,0,0
2020-09-27,충남,2,0
2020-09-27,충북,2,0
2020-09-27,경기,21,1
2020-09-27,대전,0,0
2020-09-27,부산,3,0
2020-09-27,경남,1,0
2020-09-27,경북,6,0
2020-09-27,광주,2,0
2020-09-27,대구,0,0
2020-09-27,서울,34,0
2020-09-27,세종,1,0
2020-09-27,울산,0,0
2020-09-27,인천,9,0
2020-09-27,전남,1,1
2020-09-27,전북,2,0
2020-09-27,제주,0,0
2020-09-27,충남,2,0
2020-09-27,충북,2,0
