 tDate, Area, Confirmeds,Deaths 
2020-03-23,강원,0,0
2020-03-23,경기,14,0
2020-03-23,경남,1,0
2020-03-23,대전,0,0
2020-03-23,부산,1,0
2020-03-23,강원,0,0
2020-03-23,경기,14,0
2020-03-23,경남,1,0
2020-03-23,경북,2,0
2020-03-23,광주,0,0
2020-03-23,대구,24,7
2020-03-23,대전,0,0
2020-03-23,부산,1,0
2020-03-23,서울,6,0
2020-03-23,세종,1,0
2020-03-23,울산,0,0
2020-03-23,인천,0,0
2020-03-23,전남,0,0
2020-03-23,전북,0,0
2020-03-23,제주,0,0
2020-03-23,충남,0,0
2020-03-23,충북,2,0
2020-03-23,경북,2,0
2020-03-23,광주,0,0
2020-03-23,대구,24,7
2020-03-23,서울,6,0
2020-03-23,세종,1,0
2020-03-23,울산,0,0
2020-03-23,인천,0,0
2020-03-23,전남,0,0
2020-03-23,전북,0,0
2020-03-23,제주,0,0
2020-03-23,충남,0,0
2020-03-23,충북,2,0
