 tDate, Area, Confirmeds,Deaths 
2021-01-24,강원,11,1
2021-01-24,경기,99,3
2021-01-24,강원,11,1
2021-01-24,경기,99,3
2021-01-24,경남,17,0
2021-01-24,경북,8,0
2021-01-24,광주,17,1
2021-01-24,대구,12,0
2021-01-24,대전,0,1
2021-01-24,부산,20,1
2021-01-24,서울,133,3
2021-01-24,세종,11,0
2021-01-24,울산,2,0
2021-01-24,인천,25,1
2021-01-24,전남,1,0
2021-01-24,전북,4,0
2021-01-24,제주,2,0
2021-01-24,충남,9,0
2021-01-24,충북,12,1
2021-01-24,대전,0,1
2021-01-24,부산,20,1
2021-01-24,경남,17,0
2021-01-24,경북,8,0
2021-01-24,광주,17,1
2021-01-24,대구,12,0
2021-01-24,서울,133,3
2021-01-24,세종,11,0
2021-01-24,울산,2,0
2021-01-24,인천,25,1
2021-01-24,전남,1,0
2021-01-24,전북,4,0
2021-01-24,제주,2,0
2021-01-24,충남,9,0
2021-01-24,충북,12,1
