 tDate, Area, Confirmeds,Deaths 
2021-08-24,강원,17,1
2021-08-24,강원,17,1
2021-08-24,경기,474,2
2021-08-24,경남,69,0
2021-08-24,경북,31,0
2021-08-24,광주,12,0
2021-08-24,대구,73,0
2021-08-24,대전,63,0
2021-08-24,부산,61,0
2021-08-24,서울,438,1
2021-08-24,세종,7,0
2021-08-24,울산,26,0
2021-08-24,인천,63,0
2021-08-24,전남,9,0
2021-08-24,전북,34,0
2021-08-24,제주,30,1
2021-08-24,충남,60,1
2021-08-24,충북,30,0
2021-08-24,경기,474,2
2021-08-24,대구,73,0
2021-08-24,대전,63,0
2021-08-24,경남,69,0
2021-08-24,경북,31,0
2021-08-24,광주,12,0
2021-08-24,부산,61,0
2021-08-24,서울,438,1
2021-08-24,세종,7,0
2021-08-24,울산,26,0
2021-08-24,인천,63,0
2021-08-24,전남,9,0
2021-08-24,전북,34,0
2021-08-24,제주,30,1
2021-08-24,충남,60,1
2021-08-24,충북,30,0
