 tDate, Area, Confirmeds,Deaths 
2020-12-11,강원,11,1
2020-12-11,경기,229,3
2020-12-11,대전,10,0
2020-12-11,강원,11,1
2020-12-11,경기,229,3
2020-12-11,경남,12,1
2020-12-11,경북,3,0
2020-12-11,광주,3,0
2020-12-11,대구,6,0
2020-12-11,대전,10,0
2020-12-11,부산,26,0
2020-12-11,서울,252,1
2020-12-11,세종,0,0
2020-12-11,울산,47,2
2020-12-11,인천,37,0
2020-12-11,전남,4,0
2020-12-11,전북,7,0
2020-12-11,제주,5,0
2020-12-11,충남,10,0
2020-12-11,충북,20,0
2020-12-11,부산,26,0
2020-12-11,경남,12,1
2020-12-11,경북,3,0
2020-12-11,광주,3,0
2020-12-11,대구,6,0
2020-12-11,서울,252,1
2020-12-11,세종,0,0
2020-12-11,울산,47,2
2020-12-11,인천,37,0
2020-12-11,전남,4,0
2020-12-11,전북,7,0
2020-12-11,제주,5,0
2020-12-11,충남,10,0
2020-12-11,충북,20,0
