 tDate, Area, Confirmeds,Deaths 
2020-08-21,강원,9,0
2020-08-21,경기,103,1
2020-08-21,대전,7,0
2020-08-21,강원,9,0
2020-08-21,경기,103,1
2020-08-21,경남,4,0
2020-08-21,경북,6,0
2020-08-21,광주,5,0
2020-08-21,대구,4,0
2020-08-21,대전,7,0
2020-08-21,부산,8,0
2020-08-21,서울,126,1
2020-08-21,세종,3,0
2020-08-21,울산,1,0
2020-08-21,인천,18,0
2020-08-21,전남,6,0
2020-08-21,전북,5,0
2020-08-21,제주,0,0
2020-08-21,충남,13,0
2020-08-21,충북,3,0
2020-08-21,부산,8,0
2020-08-21,경남,4,0
2020-08-21,경북,6,0
2020-08-21,광주,5,0
2020-08-21,대구,4,0
2020-08-21,서울,126,1
2020-08-21,세종,3,0
2020-08-21,울산,1,0
2020-08-21,인천,18,0
2020-08-21,전남,6,0
2020-08-21,전북,5,0
2020-08-21,제주,0,0
2020-08-21,충남,13,0
2020-08-21,충북,3,0
