 tDate, Area, Confirmeds,Deaths 
2020-11-12,강원,6,0
2020-11-12,경기,35,0
2020-11-12,대전,2,0
2020-11-12,강원,6,0
2020-11-12,경기,35,0
2020-11-12,경남,4,0
2020-11-12,경북,1,0
2020-11-12,광주,6,0
2020-11-12,대구,3,0
2020-11-12,대전,2,0
2020-11-12,부산,2,0
2020-11-12,서울,53,0
2020-11-12,세종,0,0
2020-11-12,울산,1,0
2020-11-12,인천,2,0
2020-11-12,전남,8,0
2020-11-12,전북,0,0
2020-11-12,제주,1,0
2020-11-12,충남,9,0
2020-11-12,충북,1,0
2020-11-12,부산,2,0
2020-11-12,경남,4,0
2020-11-12,경북,1,0
2020-11-12,광주,6,0
2020-11-12,대구,3,0
2020-11-12,서울,53,0
2020-11-12,세종,0,0
2020-11-12,울산,1,0
2020-11-12,인천,2,0
2020-11-12,전남,8,0
2020-11-12,전북,0,0
2020-11-12,제주,1,0
2020-11-12,충남,9,0
2020-11-12,충북,1,0
