 tDate, Area, Confirmeds,Deaths 
2021-06-28,강원,17,1
2021-06-28,광주,7,0
2021-06-28,대구,5,0
2021-06-28,대전,7,0
2021-06-28,부산,38,0
2021-06-28,서울,185,1
2021-06-28,세종,0,0
2021-06-28,울산,8,0
2021-06-28,인천,31,0
2021-06-28,전남,2,0
2021-06-28,전북,2,0
2021-06-28,제주,2,0
2021-06-28,충남,8,0
2021-06-28,충북,5,0
2021-06-28,경기,162,0
2021-06-28,대전,7,0
2021-06-28,강원,17,1
2021-06-28,경기,162,0
2021-06-28,경남,10,0
2021-06-28,경북,1,0
2021-06-28,경남,10,0
2021-06-28,경북,1,0
2021-06-28,광주,7,0
2021-06-28,대구,5,0
2021-06-28,부산,38,0
2021-06-28,서울,185,1
2021-06-28,세종,0,0
2021-06-28,울산,8,0
2021-06-28,인천,31,0
2021-06-28,전남,2,0
2021-06-28,전북,2,0
2021-06-28,제주,2,0
2021-06-28,충남,8,0
2021-06-28,충북,5,0
