 tDate, Area, Confirmeds,Deaths 
2021-07-27,강원,61,0
2021-07-27,강원,61,0
2021-07-27,경기,375,1
2021-07-27,경남,88,0
2021-07-27,경북,25,0
2021-07-27,광주,23,0
2021-07-27,대구,69,0
2021-07-27,대전,71,0
2021-07-27,부산,66,0
2021-07-27,서울,351,0
2021-07-27,세종,6,0
2021-07-27,울산,5,0
2021-07-27,인천,65,0
2021-07-27,전남,15,0
2021-07-27,전북,32,0
2021-07-27,제주,17,0
2021-07-27,충남,38,0
2021-07-27,충북,13,0
2021-07-27,경기,375,1
2021-07-27,대구,69,0
2021-07-27,대전,71,0
2021-07-27,경남,88,0
2021-07-27,경북,25,0
2021-07-27,광주,23,0
2021-07-27,부산,66,0
2021-07-27,서울,351,0
2021-07-27,세종,6,0
2021-07-27,울산,5,0
2021-07-27,인천,65,0
2021-07-27,전남,15,0
2021-07-27,전북,32,0
2021-07-27,제주,17,0
2021-07-27,충남,38,0
2021-07-27,충북,13,0
