 tDate, Area, Confirmeds,Deaths 
2021-07-08,강원,16,0
2021-07-08,강원,16,0
2021-07-08,경기,392,1
2021-07-08,경남,10,0
2021-07-08,경북,4,0
2021-07-08,광주,2,0
2021-07-08,대구,15,0
2021-07-08,대전,13,0
2021-07-08,부산,55,0
2021-07-08,서울,550,0
2021-07-08,세종,5,0
2021-07-08,울산,9,0
2021-07-08,인천,64,0
2021-07-08,전남,9,0
2021-07-08,전북,3,0
2021-07-08,제주,17,0
2021-07-08,충남,78,0
2021-07-08,충북,8,0
2021-07-08,경기,392,1
2021-07-08,대구,15,0
2021-07-08,대전,13,0
2021-07-08,경남,10,0
2021-07-08,경북,4,0
2021-07-08,광주,2,0
2021-07-08,부산,55,0
2021-07-08,서울,550,0
2021-07-08,세종,5,0
2021-07-08,울산,9,0
2021-07-08,인천,64,0
2021-07-08,전남,9,0
2021-07-08,전북,3,0
2021-07-08,제주,17,0
2021-07-08,충남,78,0
2021-07-08,충북,8,0
